order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_value,delivery_method,traffic_condition,weather_condition,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,preferred_cuisine,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,traffic_avoidance
ORD004947,59,Pasta,2024-01-21,2024-01-21,13.36,5.31,Car,Low,Snowy,-4.8,Route_1,CUST004947,27,Male,Jaipur,7,4,Asian,Monthly,No,Hot,1,2,Fair,3,False,False,Mixed,0.9458826335335108,Yes
ORD004948,21,Pasta,2024-06-02,2024-06-02,11.65,15.64,Walk,Medium,Rainy,7.93,Route_3,CUST004948,40,Other,Delhi,6,3,Asian,Weekly,Yes,Warm,3,2,Fair,1,False,False,Mixed,0.7198595633600896,No
ORD004949,88,Burger,2024-02-21,2024-02-21,3.27,29.03,Bike,High,Snowy,10.13,Route_5,CUST004949,50,Other,Delhi,33,5,Asian,Monthly,No,Cold,3,2,Poor,1,False,False,Car-only,0.7207360325712354,No
ORD004950,86,Chicken rice,2024-04-17,2024-04-17,3.21,32.5,Car,Low,Rainy,13.56,Route_3,CUST004950,21,Female,Chennai,25,2,American,Monthly,Yes,Hot,4,4,Poor,5,False,False,Car-only,0.1237571616835637,No
ORD004951,81,Pasta,2024-09-06,2024-09-06,2.13,24.28,Bike,Medium,Sunny,10.54,Route_2,CUST004951,39,Male,Chennai,48,4,American,Weekly,Yes,Hot,5,1,Poor,4,False,False,Bike-friendly,0.1726128401015372,No
ORD004952,74,Pasta,2024-08-19,2024-08-19,2.4,24.06,Car,Medium,Snowy,17.68,Route_5,CUST004952,22,Female,Mumbai,28,5,Asian,Weekly,Yes,Warm,1,1,Poor,1,False,True,Bike-friendly,0.0325586130251142,No
ORD004953,26,Cookie,2024-07-19,2024-07-19,5.21,11.1,Car,Low,Rainy,8.14,Route_1,CUST004953,42,Other,Ahmedabad,47,2,Mediterranean,Weekly,Yes,Warm,5,2,Good,3,True,True,Mixed,0.8438888901154736,Yes
ORD004954,7,Shawarma,2024-07-21,2024-07-21,13.19,49.33,Bike,Medium,Snowy,2.16,Route_1,CUST004954,20,Other,Delhi,33,5,Mediterranean,Weekly,Yes,Warm,5,5,Good,2,False,True,Mixed,0.352896534325738,No
ORD004955,37,Chicken wings,2024-03-18,2024-03-18,14.15,21.61,Car,Low,Snowy,-7.46,Route_2,CUST004955,24,Other,Lucknow,35,2,American,Monthly,Yes,Cold,3,5,Fair,2,True,False,Bike-friendly,0.8772024731741827,Yes
ORD004956,64,Pasta,2024-11-16,2024-11-16,14.02,13.62,Bike,Medium,Snowy,0.78,Route_1,CUST004956,56,Female,Bangalore,2,5,Mediterranean,Weekly,Yes,Hot,3,5,Poor,2,True,False,Mixed,0.4150278690333518,No
ORD004957,58,Soup,2024-12-10,2024-12-10,7.47,31.11,Walk,High,Snowy,18.76,Route_4,CUST004957,30,Other,Lucknow,25,1,Italian,Weekly,No,Cold,2,3,Fair,5,False,True,Mixed,0.2206306349902274,No
ORD004958,34,CoffeeBoba tea,2024-03-19,2024-03-19,9.79,27.82,Car,Low,Rainy,-2.15,Route_1,CUST004958,51,Female,Mumbai,44,4,American,Weekly,No,Cold,5,5,Fair,4,False,False,Car-only,0.6703905812838483,No
ORD004959,3,Burritos,2024-08-30,2024-08-30,10.88,23.46,Bike,Medium,Snowy,17.77,Route_5,CUST004959,52,Female,Lucknow,25,4,American,Monthly,Yes,Warm,5,2,Poor,3,False,True,Bike-friendly,0.2264718883277247,No
ORD004960,23,Soup,2024-01-17,2024-01-17,2.35,26.44,Walk,Low,Sunny,6.82,Route_1,CUST004960,48,Male,Jaipur,44,4,Asian,Weekly,No,Warm,4,1,Fair,3,True,False,Bike-friendly,0.2161008121710387,No
ORD004961,88,Shawarma,2024-11-25,2024-11-25,3.15,26.86,Car,Medium,Rainy,0.62,Route_1,CUST004961,25,Male,Hyderabad,45,4,Asian,Weekly,No,Warm,2,2,Good,1,False,True,Mixed,0.6651277210373334,No
ORD004962,14,Taccos,2024-08-30,2024-08-30,8.88,11.74,Bike,Low,Snowy,15.37,Route_5,CUST004962,23,Female,Jaipur,43,3,Italian,Monthly,Yes,Hot,5,3,Fair,4,False,True,Mixed,0.6247841907639983,No
ORD004963,88,Chicken rice,2024-09-29,2024-09-29,2.12,26.98,Walk,High,Sunny,-3.88,Route_4,CUST004963,41,Other,Bangalore,27,1,Mediterranean,Monthly,Yes,Cold,4,1,Good,2,True,False,Car-only,0.8374539195999193,Yes
ORD004964,51,Shawarma,2024-08-24,2024-08-24,14.1,25.0,Walk,Medium,Sunny,-3.22,Route_4,CUST004964,46,Male,Hyderabad,34,5,Mexican,Monthly,No,Hot,4,1,Poor,4,True,True,Car-only,0.7595923079555497,No
ORD004965,79,Briyani rice,2024-08-27,2024-08-27,8.51,37.97,Walk,Medium,Snowy,16.24,Route_3,CUST004965,38,Other,Pune,34,4,American,Monthly,Yes,Warm,2,4,Good,4,False,False,Car-only,0.8368358057886752,Yes
ORD004966,19,Soup,2024-07-25,2024-07-25,13.22,14.19,Car,High,Sunny,11.66,Route_4,CUST004966,53,Male,Kolkata,5,1,Mexican,Weekly,No,Cold,1,3,Fair,2,False,False,Bike-friendly,0.8408125244861426,Yes
ORD004967,6,Chicken wings,2024-09-15,2024-09-15,8.11,23.03,Walk,High,Snowy,0.23,Route_2,CUST004967,28,Female,Hyderabad,16,5,Mexican,Monthly,Yes,Cold,4,1,Fair,1,False,True,Bike-friendly,0.5641909800871595,No
ORD004968,81,Cookie,2024-06-10,2024-06-10,8.34,39.96,Walk,Low,Rainy,9.7,Route_5,CUST004968,46,Male,Mumbai,48,1,Asian,Monthly,No,Cold,1,2,Poor,2,True,False,Car-only,0.4486635208717945,No
ORD004969,42,Dumplings,2024-02-19,2024-02-19,7.38,36.93,Car,Low,Snowy,6.96,Route_1,CUST004969,37,Female,Kolkata,7,5,Mediterranean,Weekly,Yes,Cold,2,1,Good,5,True,False,Car-only,0.2898319571843919,No
ORD004970,73,Beef pie,2024-07-05,2024-07-05,3.47,31.22,Car,Medium,Rainy,8.52,Route_1,CUST004970,57,Female,Hyderabad,45,2,Italian,Monthly,Yes,Hot,3,4,Poor,3,False,False,Bike-friendly,0.757843309989942,No
ORD004971,77,Dumplings,2024-04-14,2024-04-14,4.06,25.64,Car,High,Snowy,14.89,Route_1,CUST004971,31,Other,Pune,8,1,Mediterranean,Monthly,No,Hot,2,1,Fair,4,True,False,Car-only,0.0544519653446439,No
ORD004972,97,Soup,2024-07-18,2024-07-18,5.94,29.8,Bike,Medium,Sunny,-7.69,Route_5,CUST004972,48,Male,Pune,37,1,Italian,Weekly,Yes,Hot,2,3,Poor,5,True,True,Mixed,0.926689370143678,Yes
ORD004973,31,Chicken pie,2024-01-07,2024-01-07,6.85,7.96,Walk,Low,Sunny,-6.69,Route_2,CUST004973,50,Other,Chennai,43,1,Mexican,Monthly,Yes,Warm,1,1,Good,1,False,True,Bike-friendly,0.8820612173612508,Yes
ORD004974,37,Cookie,2024-09-05,2024-09-05,4.15,8.89,Bike,Low,Sunny,-7.07,Route_5,CUST004974,34,Other,Kolkata,45,5,Asian,Weekly,Yes,Hot,1,1,Poor,1,False,True,Bike-friendly,0.7294845643318479,No
ORD004975,44,Pasta,2024-11-20,2024-11-20,14.47,20.33,Bike,Low,Rainy,6.46,Route_1,CUST004975,41,Female,Delhi,46,1,Mediterranean,Monthly,No,Warm,5,1,Poor,3,False,True,Car-only,0.1609858216091433,No
ORD004976,53,PastrySmoothie,2024-10-24,2024-10-24,10.7,46.38,Car,High,Rainy,-7.62,Route_1,CUST004976,20,Other,Delhi,12,2,Italian,Weekly,Yes,Hot,3,5,Poor,2,True,True,Mixed,0.847746389655997,Yes
ORD004977,38,Beef pie,2024-01-19,2024-01-19,9.28,19.33,Bike,High,Sunny,5.05,Route_4,CUST004977,48,Male,Mumbai,38,1,Italian,Monthly,Yes,Hot,5,3,Fair,3,False,True,Car-only,0.8117020324226074,Yes
ORD004978,49,Whole cake,2024-11-28,2024-11-28,12.84,21.96,Car,Medium,Sunny,-3.67,Route_3,CUST004978,41,Female,Chennai,36,3,Mediterranean,Monthly,No,Hot,2,5,Fair,5,True,True,Car-only,0.4075979835295226,No
ORD004979,31,Dumplings,2024-04-08,2024-04-08,7.32,28.52,Walk,High,Sunny,14.84,Route_1,CUST004979,60,Male,Bangalore,26,4,Asian,Weekly,Yes,Hot,5,3,Good,5,True,False,Car-only,0.6895533870718211,No
ORD004980,93,Chicken rice,2024-03-07,2024-03-07,7.06,35.61,Car,Low,Sunny,11.6,Route_4,CUST004980,26,Other,Mumbai,28,1,Mediterranean,Weekly,No,Hot,1,2,Fair,4,False,False,Bike-friendly,0.5048885530030048,No
ORD004981,94,Dumplings,2024-05-02,2024-05-02,3.92,30.84,Car,Medium,Snowy,-1.48,Route_1,CUST004981,35,Female,Delhi,23,5,Mediterranean,Monthly,No,Hot,3,2,Good,3,False,True,Mixed,0.3533681819722806,No
ORD004982,29,Dumplings,2024-11-13,2024-11-13,3.8,8.12,Bike,Medium,Rainy,13.27,Route_2,CUST004982,44,Female,Kolkata,18,5,Mexican,Monthly,No,Hot,1,3,Poor,3,True,False,Mixed,0.163963521363628,No
ORD004983,26,Chicken pie,2024-08-07,2024-08-07,4.78,10.1,Bike,Medium,Sunny,11.66,Route_4,CUST004983,22,Other,Chennai,2,1,Italian,Monthly,No,Warm,4,3,Poor,2,False,False,Car-only,0.4834787953928858,No
ORD004984,39,Burger,2024-06-10,2024-06-10,2.99,42.05,Walk,Low,Snowy,17.25,Route_4,CUST004984,51,Male,Ahmedabad,9,3,Mexican,Monthly,No,Cold,4,2,Fair,2,True,True,Bike-friendly,0.3676257110884153,No
ORD004985,2,Beef pie,2024-08-27,2024-08-27,7.36,20.42,Car,High,Sunny,-0.97,Route_2,CUST004985,60,Male,Chennai,38,1,Italian,Monthly,Yes,Cold,5,4,Good,1,False,True,Car-only,0.1476732942161823,No
ORD004986,31,Chicken rice,2024-03-04,2024-03-04,14.07,49.35,Bike,High,Sunny,8.34,Route_1,CUST004986,25,Female,Delhi,16,5,Mediterranean,Weekly,Yes,Hot,5,2,Poor,2,True,False,Bike-friendly,0.1220384887360834,No
ORD004987,62,Briyani rice,2024-07-16,2024-07-16,7.6,48.52,Bike,Medium,Rainy,8.87,Route_4,CUST004987,35,Other,Ahmedabad,24,5,Italian,Monthly,No,Warm,3,5,Poor,3,False,True,Bike-friendly,0.1533035370220538,No
ORD004988,82,Fried chicken,2024-09-25,2024-09-25,8.91,47.1,Car,High,Sunny,-5.47,Route_1,CUST004988,22,Male,Chennai,39,1,Asian,Monthly,Yes,Cold,2,2,Good,2,True,False,Car-only,0.5083790679685775,No
ORD004989,36,PastrySmoothie,2024-09-24,2024-09-24,12.07,35.05,Car,Low,Snowy,-0.95,Route_1,CUST004989,35,Other,Chennai,34,4,Asian,Weekly,No,Warm,2,4,Good,5,True,True,Mixed,0.5210439548219208,No
ORD004990,18,Cup cake,2024-10-12,2024-10-12,11.95,21.32,Car,Low,Snowy,1.07,Route_1,CUST004990,22,Other,Pune,6,4,Italian,Weekly,No,Warm,1,1,Poor,2,False,False,Car-only,0.8890104932074597,Yes
ORD004991,97,Cookie,2024-09-09,2024-09-09,2.68,38.68,Bike,High,Sunny,12.84,Route_5,CUST004991,32,Other,Bangalore,6,3,Mediterranean,Weekly,No,Warm,1,5,Fair,5,False,False,Mixed,0.4234549039116135,No
ORD004992,53,Sushi,2024-08-18,2024-08-18,6.48,47.55,Walk,Medium,Snowy,8.64,Route_4,CUST004992,48,Female,Delhi,18,4,Asian,Monthly,No,Hot,3,4,Poor,3,False,False,Bike-friendly,0.0427043163088992,No
ORD004993,82,Chicken wings,2024-09-07,2024-09-07,6.49,17.25,Car,High,Sunny,10.94,Route_3,CUST004993,40,Female,Chennai,40,4,Asian,Monthly,Yes,Warm,1,4,Fair,3,False,False,Car-only,0.6425586089633005,No
ORD004994,28,Cookie,2024-05-28,2024-05-28,13.79,17.6,Walk,Low,Rainy,-0.83,Route_4,CUST004994,53,Other,Jaipur,50,5,Mexican,Monthly,Yes,Cold,3,3,Poor,5,False,False,Bike-friendly,0.6087011913784388,No
ORD004995,88,Taccos,2024-08-12,2024-08-12,2.0,37.2,Walk,High,Sunny,-8.93,Route_4,CUST004995,26,Other,Pune,8,1,Mexican,Monthly,No,Warm,4,5,Poor,3,True,False,Bike-friendly,0.8201640728226539,Yes
ORD004996,8,Chicken pie,2024-09-27,2024-09-27,12.97,18.51,Walk,Low,Sunny,19.56,Route_3,CUST004996,48,Other,Bangalore,45,2,Asian,Monthly,No,Hot,1,2,Good,4,False,False,Mixed,0.3606472520816787,No
ORD004997,53,Pasta,2024-01-23,2024-01-23,9.68,30.64,Car,High,Sunny,5.78,Route_4,CUST004997,39,Other,Jaipur,24,4,Asian,Monthly,Yes,Hot,1,4,Good,4,True,True,Bike-friendly,0.8552831110078857,Yes
ORD004998,97,Soup,2024-10-29,2024-10-29,2.23,10.04,Walk,Low,Snowy,1.77,Route_1,CUST004998,23,Male,Ahmedabad,48,2,Mediterranean,Monthly,No,Warm,5,2,Good,2,False,False,Bike-friendly,0.3366680457261358,No
ORD004999,68,Soup,2024-11-20,2024-11-20,3.96,27.41,Bike,Low,Snowy,7.04,Route_4,CUST004999,54,Female,Delhi,40,1,Mexican,Monthly,Yes,Warm,3,4,Poor,5,True,False,Mixed,0.3459363552739353,No
ORD005000,77,Soup,2024-06-19,2024-06-19,6.49,30.77,Bike,Low,Sunny,-3.47,Route_5,CUST005000,33,Male,Jaipur,27,1,Mexican,Monthly,Yes,Hot,2,5,Poor,2,False,True,Mixed,0.4700178711848773,No
ORD005001,11,Chicken wings,2024-11-21,2024-11-21,8.07,10.93,Walk,High,Sunny,2.75,Route_2,CUST005001,46,Male,Delhi,21,1,Italian,Monthly,Yes,Warm,5,3,Fair,1,True,True,Car-only,0.3201352548671666,No
ORD005002,88,Beef pie,2024-11-25,2024-11-25,3.31,49.6,Bike,Medium,Sunny,3.51,Route_2,CUST005002,37,Male,Kolkata,22,2,Mexican,Weekly,Yes,Warm,5,1,Good,1,False,True,Bike-friendly,0.7714681124433044,No
ORD005003,99,Chicken pie,2024-03-29,2024-03-29,11.69,41.95,Walk,Low,Snowy,-9.71,Route_3,CUST005003,25,Other,Bangalore,43,2,Italian,Monthly,No,Hot,1,1,Good,4,True,True,Mixed,0.1259215500849393,No
ORD005004,91,Whole cake,2024-12-04,2024-12-04,10.34,34.57,Bike,High,Sunny,6.67,Route_5,CUST005004,44,Female,Jaipur,5,5,Mediterranean,Weekly,Yes,Hot,1,2,Fair,4,True,True,Bike-friendly,0.6276105572665506,No
ORD005005,7,Taccos,2024-10-30,2024-10-30,8.98,47.15,Bike,High,Rainy,-4.6,Route_2,CUST005005,52,Female,Lucknow,18,1,Asian,Weekly,Yes,Warm,3,3,Good,3,True,False,Bike-friendly,0.1055710565497066,No
ORD005006,41,Beef pie,2024-06-15,2024-06-15,7.63,21.67,Walk,High,Sunny,16.7,Route_2,CUST005006,33,Female,Delhi,30,3,Mediterranean,Monthly,Yes,Warm,4,5,Fair,2,False,False,Car-only,0.6521991341348654,No
ORD005007,6,CoffeeBoba tea,2024-02-22,2024-02-22,14.85,39.5,Car,High,Rainy,3.4,Route_2,CUST005007,22,Other,Mumbai,43,3,Mediterranean,Weekly,No,Cold,3,4,Good,1,True,True,Car-only,0.390528163143242,No
ORD005008,9,Pizza,2024-10-02,2024-10-02,7.95,12.85,Car,Low,Snowy,16.43,Route_3,CUST005008,46,Other,Pune,2,3,American,Monthly,Yes,Hot,1,5,Good,1,False,True,Bike-friendly,0.6320173819848054,No
ORD005009,62,Whole cake,2024-03-14,2024-03-14,6.56,25.94,Bike,Medium,Snowy,8.57,Route_5,CUST005009,35,Female,Jaipur,25,3,Italian,Monthly,No,Warm,1,3,Fair,3,True,True,Car-only,0.9929277599736164,Yes
ORD005010,46,Briyani rice,2024-05-25,2024-05-25,10.32,25.83,Car,Medium,Rainy,2.95,Route_5,CUST005010,50,Other,Mumbai,38,4,Italian,Weekly,Yes,Hot,4,5,Fair,4,False,False,Bike-friendly,0.4444692669064004,No
ORD005011,20,Chicken wings,2024-09-19,2024-09-19,8.97,36.77,Bike,Medium,Sunny,17.72,Route_1,CUST005011,44,Female,Pune,37,2,Mexican,Monthly,Yes,Cold,3,5,Fair,4,True,True,Bike-friendly,0.8115555775681286,Yes
ORD005012,38,Cup cake,2024-11-17,2024-11-17,5.73,38.15,Car,Medium,Sunny,-9.22,Route_3,CUST005012,30,Other,Mumbai,34,2,American,Monthly,Yes,Cold,1,5,Poor,1,False,False,Car-only,0.2480546748545055,No
ORD005013,61,Cup cake,2024-11-21,2024-11-21,7.1,42.21,Walk,Low,Snowy,-2.74,Route_3,CUST005013,40,Male,Kolkata,31,2,Mexican,Weekly,Yes,Cold,4,5,Good,3,True,False,Car-only,0.9699975176122592,Yes
ORD005014,76,Shawarma,2024-06-02,2024-06-02,3.31,26.81,Walk,High,Rainy,8.42,Route_3,CUST005014,55,Female,Pune,37,4,American,Monthly,Yes,Cold,5,3,Poor,1,True,False,Mixed,0.1926503517820632,No
ORD005015,20,Cookie,2024-06-25,2024-06-25,3.66,32.86,Walk,Medium,Snowy,7.15,Route_4,CUST005015,24,Other,Pune,20,4,Asian,Monthly,No,Warm,4,2,Good,4,True,True,Car-only,0.3414797437156558,No
ORD005016,26,Fried chicken,2024-02-13,2024-02-13,6.47,35.09,Walk,Low,Sunny,1.95,Route_1,CUST005016,25,Other,Chennai,49,2,Italian,Weekly,No,Hot,3,5,Fair,5,True,False,Mixed,0.9666281933050932,Yes
ORD005017,78,Sushi,2024-05-26,2024-05-26,9.67,23.84,Walk,High,Sunny,5.38,Route_3,CUST005017,48,Male,Hyderabad,25,4,Mediterranean,Monthly,No,Hot,2,3,Fair,2,True,True,Mixed,0.840899649493172,Yes
ORD005018,44,Chicken pie,2024-02-11,2024-02-11,4.74,47.02,Bike,High,Sunny,12.67,Route_1,CUST005018,60,Male,Hyderabad,36,4,Asian,Monthly,No,Hot,2,3,Good,4,False,True,Bike-friendly,0.1438997463343897,No
ORD005019,91,Burger,2024-07-13,2024-07-13,6.39,40.22,Car,Medium,Sunny,-1.82,Route_4,CUST005019,56,Other,Ahmedabad,35,5,Mexican,Monthly,No,Cold,1,2,Poor,2,True,True,Car-only,0.5365706494481208,No
ORD005020,52,Salad,2024-05-03,2024-05-03,12.71,22.36,Car,High,Rainy,-8.99,Route_2,CUST005020,29,Female,Bangalore,35,4,Mediterranean,Weekly,No,Warm,1,5,Fair,4,True,False,Bike-friendly,0.706391768312618,No
ORD005021,64,PastrySmoothie,2024-04-15,2024-04-15,4.62,46.14,Walk,High,Rainy,12.67,Route_2,CUST005021,36,Female,Hyderabad,12,1,Mediterranean,Monthly,Yes,Warm,1,5,Fair,1,True,True,Bike-friendly,0.6775577987287716,No
ORD005022,60,Pasta,2024-08-06,2024-08-06,5.77,21.86,Bike,High,Snowy,-6.41,Route_3,CUST005022,36,Female,Pune,25,2,Asian,Weekly,Yes,Cold,2,4,Fair,1,False,False,Bike-friendly,0.022490846230325,No
ORD005023,30,Whole cake,2024-11-07,2024-11-07,4.99,49.46,Bike,High,Rainy,3.97,Route_5,CUST005023,52,Female,Delhi,33,1,American,Monthly,No,Cold,5,5,Good,1,True,True,Car-only,0.6839904560646187,No
ORD005024,36,Sushi,2024-02-03,2024-02-03,3.77,7.83,Walk,Low,Rainy,15.74,Route_5,CUST005024,57,Male,Ahmedabad,13,1,Asian,Monthly,No,Cold,3,1,Fair,5,True,False,Car-only,0.5573587372548008,No
ORD005025,27,Fried chicken,2024-03-18,2024-03-18,11.51,7.21,Car,Low,Sunny,9.04,Route_3,CUST005025,24,Male,Bangalore,32,5,Italian,Monthly,No,Warm,5,5,Poor,4,True,False,Mixed,0.0350268134257492,No
ORD005026,43,Chicken pie,2024-02-12,2024-02-12,4.98,15.46,Bike,High,Rainy,-6.56,Route_1,CUST005026,41,Female,Delhi,1,4,Italian,Weekly,No,Hot,3,1,Good,5,False,True,Bike-friendly,0.7080282009482429,No
ORD005027,35,Salad,2024-07-05,2024-07-05,8.97,17.26,Walk,Low,Rainy,2.88,Route_4,CUST005027,47,Other,Delhi,11,3,American,Weekly,Yes,Cold,5,2,Good,1,False,True,Bike-friendly,0.808678115184268,Yes
ORD005028,27,Pizza,2024-01-16,2024-01-16,14.1,29.54,Walk,Medium,Sunny,-9.54,Route_4,CUST005028,26,Female,Bangalore,20,4,Asian,Weekly,Yes,Cold,1,2,Good,4,True,True,Bike-friendly,0.1684755348752549,No
ORD005029,49,Cup cake,2024-09-19,2024-09-19,7.89,35.66,Bike,Medium,Snowy,14.54,Route_2,CUST005029,18,Male,Mumbai,49,4,Mediterranean,Monthly,No,Cold,3,3,Good,1,True,False,Bike-friendly,0.7003752002266289,No
ORD005030,85,Burger,2024-12-10,2024-12-10,9.25,27.13,Walk,Medium,Sunny,-4.49,Route_2,CUST005030,58,Other,Ahmedabad,41,2,American,Monthly,Yes,Hot,2,1,Fair,1,False,True,Bike-friendly,0.2832883185812659,No
ORD005031,65,Sushi,2024-01-26,2024-01-26,13.56,32.76,Bike,High,Snowy,17.19,Route_5,CUST005031,56,Female,Delhi,7,2,Mediterranean,Weekly,No,Warm,1,5,Poor,1,False,True,Car-only,0.7736069951899736,No
ORD005032,65,Sushi,2024-03-07,2024-03-07,12.32,36.12,Walk,High,Snowy,19.1,Route_2,CUST005032,58,Other,Kolkata,13,3,American,Weekly,Yes,Warm,4,5,Poor,2,True,True,Car-only,0.5596682566899234,No
ORD005033,29,Briyani rice,2024-03-01,2024-03-01,10.31,9.68,Car,Medium,Rainy,9.91,Route_4,CUST005033,24,Male,Lucknow,49,2,Mediterranean,Monthly,No,Hot,3,1,Poor,1,True,False,Car-only,0.1646666169538766,No
ORD005034,99,Taccos,2024-05-02,2024-05-02,11.98,36.46,Car,Medium,Rainy,4.67,Route_1,CUST005034,57,Male,Ahmedabad,43,1,Mediterranean,Weekly,Yes,Warm,1,4,Fair,4,False,True,Bike-friendly,0.3623261483497828,No
ORD005035,10,Sushi,2024-02-10,2024-02-10,7.46,45.82,Car,Low,Sunny,19.56,Route_5,CUST005035,36,Male,Bangalore,34,4,American,Monthly,No,Hot,1,2,Fair,1,True,True,Car-only,0.3877379044280807,No
ORD005036,31,Fried chicken,2024-09-27,2024-09-27,12.91,24.6,Walk,High,Rainy,3.14,Route_5,CUST005036,38,Other,Pune,37,5,American,Weekly,Yes,Warm,1,5,Poor,2,False,False,Bike-friendly,0.3388100973075149,No
ORD005037,71,CoffeeBoba tea,2024-03-18,2024-03-18,4.82,27.79,Car,Medium,Rainy,-4.91,Route_4,CUST005037,25,Male,Mumbai,2,3,Asian,Monthly,Yes,Hot,1,1,Good,1,True,True,Mixed,0.6667266165526864,No
ORD005038,70,Beef pie,2024-08-22,2024-08-22,13.69,41.81,Bike,Low,Snowy,5.61,Route_4,CUST005038,51,Male,Hyderabad,8,3,Asian,Weekly,Yes,Hot,2,2,Fair,3,False,False,Mixed,0.860367577666812,Yes
ORD005039,98,Cup cake,2024-02-07,2024-02-07,12.93,15.87,Car,Medium,Rainy,15.41,Route_4,CUST005039,52,Male,Chennai,4,2,Mexican,Monthly,No,Cold,5,1,Fair,2,True,False,Mixed,0.0043333130164215,No
ORD005040,17,Salad,2024-11-19,2024-11-19,10.59,13.67,Car,High,Rainy,-9.19,Route_2,CUST005040,47,Male,Delhi,27,5,Italian,Monthly,No,Hot,2,2,Fair,4,False,False,Bike-friendly,0.2365826085534519,No
ORD005041,31,Shawarma,2024-11-01,2024-11-01,8.26,38.71,Bike,Low,Snowy,9.58,Route_4,CUST005041,28,Female,Hyderabad,18,3,Asian,Monthly,Yes,Cold,4,3,Poor,2,False,False,Mixed,0.1366555724701988,No
ORD005042,15,Sushi,2024-08-28,2024-08-28,10.29,24.45,Car,High,Snowy,-8.67,Route_3,CUST005042,26,Female,Bangalore,18,3,Asian,Monthly,No,Warm,1,4,Fair,1,False,True,Car-only,0.6081246551380903,No
ORD005043,5,Pizza,2024-03-22,2024-03-22,4.49,48.42,Walk,Low,Rainy,-3.97,Route_1,CUST005043,19,Female,Kolkata,42,5,Mediterranean,Monthly,No,Hot,5,3,Fair,3,False,True,Bike-friendly,0.7072110193230197,No
ORD005044,94,Chicken rice,2024-04-04,2024-04-04,3.4,5.7,Bike,Medium,Sunny,14.09,Route_2,CUST005044,58,Male,Delhi,23,2,Asian,Weekly,No,Warm,5,5,Poor,3,True,False,Car-only,0.037759418928285,No
ORD005045,42,Shawarma,2024-06-20,2024-06-20,3.58,15.1,Walk,Low,Snowy,-7.74,Route_5,CUST005045,49,Female,Hyderabad,42,1,Mexican,Weekly,Yes,Hot,5,3,Fair,5,False,True,Car-only,0.2911532359690956,No
ORD005046,17,Briyani rice,2024-10-12,2024-10-12,8.03,27.55,Bike,High,Sunny,19.21,Route_3,CUST005046,59,Male,Ahmedabad,49,3,Mexican,Weekly,Yes,Cold,1,5,Fair,4,False,False,Mixed,0.1649152439296028,No
ORD005047,74,Sushi,2024-04-05,2024-04-05,14.26,43.64,Bike,Low,Sunny,11.68,Route_3,CUST005047,52,Male,Bangalore,45,4,American,Weekly,No,Hot,5,1,Fair,3,False,False,Mixed,0.6063241267625537,No
ORD005048,49,Chicken pie,2024-02-13,2024-02-13,6.68,32.46,Car,Medium,Sunny,11.7,Route_3,CUST005048,47,Female,Bangalore,40,3,Mediterranean,Monthly,Yes,Warm,4,2,Good,1,True,True,Bike-friendly,0.4880722525317985,No
ORD005049,70,Shawarma,2024-05-24,2024-05-24,11.74,5.51,Walk,Low,Snowy,17.12,Route_2,CUST005049,43,Other,Delhi,44,5,American,Monthly,No,Hot,1,3,Fair,5,True,True,Mixed,0.5793095615120641,No
ORD005050,59,Chicken pie,2024-06-28,2024-06-28,13.13,17.62,Car,Low,Sunny,6.0,Route_5,CUST005050,54,Male,Chennai,1,1,Mexican,Weekly,No,Hot,5,2,Good,5,True,True,Bike-friendly,0.1919091764725089,No
ORD005051,28,Pasta,2024-06-01,2024-06-01,14.6,5.35,Bike,Medium,Rainy,17.51,Route_5,CUST005051,25,Female,Mumbai,23,4,Mexican,Monthly,Yes,Hot,5,4,Poor,4,False,True,Car-only,0.4168712025113332,No
ORD005052,15,Fried chicken,2024-07-15,2024-07-15,4.04,49.92,Bike,High,Rainy,9.84,Route_1,CUST005052,54,Female,Jaipur,50,2,Asian,Monthly,No,Cold,4,3,Poor,4,False,True,Car-only,0.1187520791098751,No
ORD005053,74,Pasta,2024-05-05,2024-05-05,5.9,26.96,Walk,High,Rainy,-9.94,Route_4,CUST005053,23,Other,Delhi,3,4,Italian,Monthly,No,Cold,2,1,Fair,3,True,False,Bike-friendly,0.5956522763070522,No
ORD005054,28,Briyani rice,2024-06-19,2024-06-19,6.58,23.23,Car,Low,Sunny,13.12,Route_5,CUST005054,27,Other,Hyderabad,18,1,Mediterranean,Monthly,Yes,Hot,3,5,Poor,5,False,True,Bike-friendly,0.2479815637039183,No
ORD005055,31,Burritos,2024-03-04,2024-03-04,2.47,10.35,Car,Low,Snowy,3.47,Route_3,CUST005055,56,Male,Ahmedabad,24,1,Asian,Weekly,No,Hot,3,2,Poor,5,False,False,Mixed,0.0707349736522174,No
ORD005056,78,Cookie,2024-10-23,2024-10-23,5.36,48.66,Car,Medium,Snowy,7.17,Route_2,CUST005056,20,Other,Mumbai,49,5,Mediterranean,Monthly,No,Hot,5,5,Poor,3,True,False,Bike-friendly,0.5580374894660655,No
